Id,SalePrice
1461,121992.226562
1462,161077.96875
1463,177230.0625
1464,187632.25
1465,190849.09375
1466,170994.046875
1467,164301.5
1468,163540.78125
1469,179102.28125
1470,125916.828125
1471,196734.140625
1472,99638.34375
1473,93124.6640625
1474,158294.109375
1475,130768.015625
1476,372297.6875
1477,265438.9375
1478,298995.53125
1479,312355.1875
1480,447751.28125
1481,316246.4375
1482,204742.78125
1483,178861.6875
1484,167949.796875
1485,183027.75
1486,191655.234375
1487,354005.125
1488,250862.875
1489,208896.625
1490,215327.75
1491,192421.640625
1492,102609.9375
1493,181781.96875
1494,306182.34375
1495,301207.96875
1496,242228.0625
1497,178067.640625
1498,160234.859375
1499,163566.6875
1500,147677.921875
1501,174050.4375
1502,156621.875
1503,267103.96875
1504,237058.46875
1505,220236.71875
1506,181928.65625
1507,224617.265625
1508,198132.125
1509,165099.0
1510,142443.75
1511,143048.3125
1512,177880.453125
1513,147698.59375
1514,183773.3125
1515,192446.59375
1516,175448.765625
1517,157210.75
1518,125974.148438
1519,223980.546875
1520,135494.671875
1521,133920.34375
1522,166605.96875
1523,111188.445312
1524,123677.960938
1525,120345.28125
1526,120499.414062
1527,104790.90625
1528,131782.734375
1529,138659.03125
1530,170792.328125
1531,116496.0
1532,101908.375
1533,145234.8125
1534,122544.296875
1535,158950.078125
1536,120352.507812
1537,86569.46875
1538,190977.6875
1539,229837.53125
1540,101487.984375
1541,149174.234375
1542,138743.234375
1543,210797.3125
1544,93478.78125
1545,100921.78125
1546,130119.898438
1547,132026.921875
1548,129046.9375
1549,100430.539062
1550,133073.203125
1551,121242.78125
1552,123848.28125
1553,162726.515625
1554,111847.734375
1555,185105.265625
1556,84966.0859375
1557,128198.257812
1558,93460.921875
1559,95702.2109375
1560,140507.359375
1561,163352.203125
1562,131812.5625
1563,121011.132812
1564,173108.75
1565,142350.421875
1566,242161.859375
1567,88420.421875
1568,230245.546875
1569,148240.171875
1570,126143.828125
1571,130483.4375
1572,149084.75
1573,261480.1875
1574,127209.046875
1575,213754.546875
1576,201747.8125
1577,192458.875
1578,148713.5625
1579,143134.984375
1580,188725.328125
1581,156061.328125
1582,130153.007812
1583,344485.5
1584,233412.328125
1585,146663.375
1586,91898.5234375
1587,95410.5
1588,148229.5
1589,92564.6328125
1590,137041.640625
1591,99111.34375
1592,123255.054688
1593,130875.140625
1594,138817.125
1595,114276.859375
1596,230214.5
1597,185313.359375
1598,211401.125
1599,182538.421875
1600,182138.796875
1601,84694.78125
1602,109837.328125
1603,97553.046875
1604,257251.765625
1605,264858.15625
1606,167649.0
1607,167470.046875
1608,204586.296875
1609,195042.03125
1610,145024.46875
1611,144652.78125
1612,168509.890625
1613,159462.734375
1614,118408.5625
1615,90352.7109375
1616,77295.5234375
1617,93747.3046875
1618,128504.898438
1619,137260.265625
1620,157550.109375
1621,129900.203125
1622,139460.15625
1623,285121.96875
1624,202637.875
1625,124636.132812
1626,166321.984375
1627,181566.109375
1628,277836.46875
1629,175975.265625
1630,351462.25
1631,218447.359375
1632,255294.875
1633,172423.8125
1634,179218.5
1635,182222.015625
1636,152919.671875
1637,178794.625
1638,209180.375
1639,173874.390625
1640,249329.765625
1641,177047.84375
1642,225441.109375
1643,232227.03125
1644,229572.96875
1645,187597.3125
1646,151771.578125
1647,159883.796875
1648,129533.609375
1649,133025.65625
1650,124060.84375
1651,131519.46875
1652,102392.953125
1653,103524.453125
1654,161636.359375
1655,151395.078125
1656,153668.84375
1657,161870.921875
1658,153297.171875
1659,134699.671875
1660,148563.546875
1661,450927.71875
1662,373309.3125
1663,385520.96875
1664,478693.71875
1665,321927.78125
1666,364586.6875
1667,425128.96875
1668,322534.9375
1669,284023.96875
1670,344300.6875
1671,252333.671875
1672,487577.0625
1673,298746.90625
1674,255481.1875
1675,187385.296875
1676,187805.8125
1677,207732.6875
1678,493200.5
1679,418484.59375
1680,301521.5625
1681,252696.859375
1682,316020.0
1683,179826.515625
1684,167437.828125
1685,174575.015625
1686,168581.5
1687,171930.109375
1688,191249.609375
1689,192916.609375
1690,193724.578125
1691,170258.625
1692,273162.09375
1693,175087.53125
1694,178466.25
1695,165150.203125
1696,263909.3125
1697,168951.015625
1698,346118.125
1699,319317.4375
1700,236779.9375
1701,264848.625
1702,278977.21875
1703,264531.28125
1704,299143.71875
1705,215811.265625
1706,457685.78125
1707,219580.546875
1708,206611.3125
1709,280619.34375
1710,222863.1875
1711,270796.34375
1712,266968.53125
1713,263943.4375
1714,223054.15625
1715,200575.75
1716,182299.75
1717,180414.140625
1718,142164.484375
1719,195194.1875
1720,254890.5625
1721,177360.65625
1722,137160.09375
1723,156224.484375
1724,219405.0
1725,234863.3125
1726,181985.4375
1727,166632.828125
1728,191387.75
1729,161864.671875
1730,166321.34375
1731,118506.898438
1732,125298.015625
1733,116126.125
1734,118711.351562
1735,130971.484375
1736,117600.09375
1737,403841.8125
1738,215592.25
1739,243938.78125
1740,204228.28125
1741,185055.625
1742,174050.4375
1743,174475.34375
1744,301439.0625
1745,225186.125
1746,248054.859375
1747,229804.9375
1748,224578.375
1749,155339.421875
1750,131180.3125
1751,243939.515625
1752,120096.578125
1753,147796.921875
1754,202658.734375
1755,170486.5
1756,128490.320312
1757,120041.609375
1758,145763.109375
1759,164299.390625
1760,160057.6875
1761,144208.8125
1762,163391.609375
1763,177529.984375
1764,115263.523438
1765,178486.390625
1766,171137.40625
1767,222780.03125
1768,142493.0
1769,163786.59375
1770,137634.3125
1771,122635.695312
1772,132602.1875
1773,126738.609375
1774,131386.203125
1775,129981.828125
1776,120436.234375
1777,114758.65625
1778,137036.828125
1779,104432.960938
1780,180856.40625
1781,130914.523438
1782,100845.648438
1783,128938.835938
