Id,SalePrice
1461,123901.007812
1462,149877.359375
1463,172387.28125
1464,185498.0
1465,195009.828125
1466,171180.171875
1467,169203.203125
1468,166790.109375
1469,180298.125
1470,126001.546875
1471,199242.078125
1472,98311.515625
1473,99888.5
1474,156305.375
1475,133242.046875
1476,369936.4375
1477,245058.875
1478,295270.09375
1479,263913.28125
1480,472634.84375
1481,319850.03125
1482,209889.40625
1483,172464.6875
1484,170826.859375
1485,173070.375
1486,194874.59375
1487,335547.28125
1488,233054.21875
1489,195269.296875
1490,206442.953125
1491,186963.265625
1492,96981.1640625
1493,191501.09375
1494,284507.28125
1495,296002.875
1496,228700.171875
1497,179397.59375
1498,162118.890625
1499,161778.890625
1500,148754.390625
1501,163704.984375
1502,160757.296875
1503,285893.9375
1504,227568.921875
1505,217146.578125
1506,180887.90625
1507,225948.203125
1508,197274.890625
1509,165282.3125
1510,141693.0625
1511,143481.75
1512,170800.515625
1513,145240.1875
1514,160394.1875
1515,179555.71875
1516,163876.328125
1517,150837.71875
1518,130899.78125
1519,218223.734375
1520,137742.984375
1521,136280.28125
1522,168667.0625
1523,110012.859375
1524,124954.65625
1525,125464.96875
1526,126404.242188
1527,106179.578125
1528,132023.390625
1529,143337.796875
1530,178524.390625
1531,109096.515625
1532,110531.632812
1533,141978.21875
1534,119467.71875
1535,155146.828125
1536,115719.273438
1537,77945.7421875
1538,182365.21875
1539,205062.484375
1540,102695.53125
1541,145113.15625
1542,131025.5
1543,219469.015625
1544,88740.0390625
1545,103068.78125
1546,127228.414062
1547,136573.0
1548,131820.171875
1549,111123.867188
1550,137795.890625
1551,122363.78125
1552,125704.179688
1553,143241.8125
1554,112493.242188
1555,160044.9375
1556,83186.15625
1557,109810.171875
1558,94343.109375
1559,89788.7265625
1560,138967.859375
1561,139301.765625
1562,127495.726562
1563,123585.851562
1564,161897.40625
1565,146588.65625
1566,225195.59375
1567,76532.15625
1568,229306.015625
1569,142725.5625
1570,129729.796875
1571,130643.929688
1572,147254.96875
1573,241470.875
1574,114411.742188
1575,217307.953125
1576,215683.921875
1577,194212.671875
1578,150592.625
1579,141199.71875
1580,188719.828125
1581,142583.296875
1582,129135.6875
1583,324168.875
1584,233597.65625
1585,141383.421875
1586,75882.203125
1587,99390.140625
1588,145081.640625
1589,95478.8046875
1590,131022.929688
1591,103534.664062
1592,123730.835938
1593,129588.5
1594,122430.632812
1595,109611.125
1596,225219.015625
1597,176623.703125
1598,198037.34375
1599,198781.171875
1600,183095.53125
1601,85123.9765625
1602,108809.546875
1603,92638.1640625
1604,280431.3125
1605,243337.4375
1606,163824.6875
1607,167113.546875
1608,206792.40625
1609,189461.171875
1610,151906.3125
1611,141721.90625
1612,166338.234375
1613,155252.796875
1614,123151.460938
1615,86923.4765625
1616,75414.8046875
1617,91101.4609375
1618,125527.742188
1619,133386.234375
1620,149034.546875
1621,133947.921875
1622,142669.140625
1623,290857.0
1624,216085.53125
1625,130630.554688
1626,172232.265625
1627,181692.453125
1628,279691.96875
1629,180060.453125
1630,367121.15625
1631,224512.90625
1632,241342.78125
1633,172325.28125
1634,180146.703125
1635,178982.0625
1636,153094.90625
1637,163924.078125
1638,211779.609375
1639,181858.21875
1640,255350.0
1641,184552.625
1642,217338.234375
1643,224395.390625
1644,221856.65625
1645,182763.75
1646,155939.453125
1647,162759.9375
1648,131040.648438
1649,136536.359375
1650,118883.710938
1651,124225.1875
1652,100416.992188
1653,97059.484375
1654,156889.65625
1655,153382.640625
1656,148469.75
1657,153397.390625
1658,154204.59375
1659,141808.140625
1660,150180.84375
1661,457380.875
1662,410393.75
1663,383549.6875
1664,396000.09375
1665,305074.34375
1666,316541.6875
1667,374567.78125
1668,331059.5
1669,311423.90625
1670,344828.28125
1671,259149.3125
1672,493168.21875
1673,301085.6875
1674,240929.90625
1675,183341.875
1676,182207.265625
1677,204208.640625
1678,451366.78125
1679,399219.1875
1680,322353.09375
1681,262781.75
1682,305245.6875
1683,183178.0
1684,175634.375
1685,171211.8125
1686,174017.5625
1687,168143.234375
1688,181404.9375
1689,185914.59375
1690,184242.6875
1691,175757.90625
1692,265131.1875
1693,170359.359375
1694,177132.9375
1695,169898.984375
1696,272763.6875
1697,171634.28125
1698,378022.375
1699,332700.65625
1700,247875.34375
1701,258868.53125
1702,254067.03125
1703,247605.515625
1704,305627.65625
1705,236042.75
1706,441372.1875
1707,211813.171875
1708,204078.734375
1709,278643.1875
1710,223465.640625
1711,250149.375
1712,238094.9375
1713,260542.609375
1714,216419.53125
1715,193030.71875
1716,182646.28125
1717,174638.625
1718,136221.0
1719,202385.734375
1720,243599.625
1721,169826.703125
1722,132626.375
1723,152882.171875
1724,200609.671875
1725,236886.546875
1726,186034.078125
1727,162308.59375
1728,183540.375
1729,162074.78125
1730,161763.921875
1731,122068.984375
1732,130549.820312
1733,124193.898438
1734,127292.3125
1735,135156.390625
1736,115530.179688
1737,375769.4375
1738,209144.671875
1739,284257.75
1740,209174.296875
1741,181746.890625
1742,163704.984375
1743,170433.234375
1744,300533.46875
1745,218189.953125
1746,236028.609375
1747,219800.34375
1748,222504.0625
1749,155135.53125
1750,131491.484375
1751,232064.671875
1752,122990.695312
1753,138165.375
1754,213974.65625
1755,171142.828125
1756,127069.5625
1757,125894.648438
1758,148463.421875
1759,160223.0
1760,157664.625
1761,140546.96875
1762,165290.203125
1763,177422.625
1764,115876.265625
1765,170419.265625
1766,172343.609375
1767,210556.265625
1768,144793.421875
1769,173032.96875
1770,141396.296875
1771,129647.5
1772,132642.34375
1773,124449.789062
1774,128264.0625
1775,135411.0625
1776,124402.21875
1777,115349.789062
1778,137039.21875
1779,115068.507812
1780,179692.296875
1781,137686.5
1782,101311.84375
1783,127494.789062
1784,94765.3515625
1785,125929.757812
1786,143850.421875
1787,169441.109375
1788,61156.15625
1789,101555.765625
1790,93226.2109375
1791,188692.046875
1792,150072.015625
1793,138259.890625
1794,145038.078125
1795,136262.5625
1796,121637.367188
1797,125078.367188
1798,125223.75
1799,117002.523438
1800,122150.1875
1801,129972.59375
1802,152139.609375
1803,154309.8125
1804,135722.078125
1805,137813.5
1806,117860.945312
1807,136659.640625
1808,121237.234375
1809,116097.65625
1810,140084.453125
1811,105930.3125
1812,105384.03125
1813,123169.851562
1814,98673.5234375
1815,61527.5234375
1816,99686.53125
1817,110932.46875
1818,146568.0625
1819,115217.609375
1820,60300.546875
1821,116594.296875
1822,149270.671875
1823,42092.46875
1824,136296.484375
1825,124728.273438
1826,97232.4609375
1827,106873.414062
1828,133388.171875
1829,113412.0
1830,150064.421875
1831,168688.390625
1832,91715.90625
1833,135212.296875
1834,119145.9375
1835,157829.65625
1836,129779.15625
1837,95102.953125
1838,127076.367188
1839,85379.9609375
1840,150129.703125
1841,139501.53125
1842,74683.78125
1843,136624.640625
1844,133240.078125
1845,135528.59375
1846,158064.328125
1847,162837.671875
1848,57293.21875
1849,122509.28125
1850,125286.414062
1851,155863.5
1852,134668.203125
1853,130568.179688
1854,165430.6875
1855,149625.65625
1856,223168.34375
1857,167380.515625
1858,137363.328125
1859,122556.015625
1860,144795.71875
1861,122556.015625
1862,296118.0625
1863,295701.75
1864,295701.75
1865,314121.21875
1866,318710.5625
1867,245679.21875
1868,310648.9375
1869,199707.34375
1870,253910.703125
1871,251873.296875
1872,172219.375
1873,236351.5
1874,140207.015625
1875,211292.515625
1876,193196.125
1877,212039.15625
1878,209075.890625
1879,135620.46875
1880,131877.0625
1881,231842.640625
1882,256579.9375
1883,190725.796875
1884,209487.296875
1885,263290.40625
1886,304430.15625
1887,208315.59375
1888,286326.4375
1889,165155.5625
1890,134429.1875
1891,139340.921875
1892,112455.617188
1893,140812.71875
1894,127579.710938
1895,142600.875
1896,126379.53125
1897,109146.5
1898,106728.671875
1899,141294.0625
1900,152158.625
1901,164692.53125
1902,134059.671875
1903,216178.65625
1904,129590.96875
1905,182524.734375
1906,161807.90625
1907,206036.96875
1908,117356.328125
1909,138264.59375
1910,125472.242188
1911,200774.59375
1912,266883.78125
1913,133678.453125
1914,66545.2109375
1915,310786.5
1916,69910.359375
1917,265317.34375
1918,133084.28125
1919,160674.5625
1920,146652.25
1921,425174.21875
1922,327955.21875
1923,206551.5625
1924,211761.28125
1925,218086.8125
1926,396458.8125
1927,134148.65625
1928,160800.140625
1929,127199.625
1930,124220.234375
1931,138178.609375
1932,132211.75
1933,164542.78125
1934,177679.28125
1935,173872.1875
1936,179041.453125
1937,181816.8125
1938,166840.984375
1939,245370.03125
1940,196643.0625
1941,173162.96875
1942,186087.1875
1943,205071.640625
1944,335652.125
1945,371317.40625
1946,159119.9375
1947,309805.84375
1948,188097.375
1949,236391.125
1950,178143.234375
1951,265892.28125
1952,225515.375
1953,164040.09375
1954,198574.90625
1955,130482.414062
1956,289010.84375
1957,153075.46875
1958,308076.1875
1959,132031.875
1960,118508.460938
1961,117620.445312
1962,101355.570312
1963,103637.195312
1964,108382.84375
1965,150147.0
1966,148813.40625
